BH,LON,LAT,SPEI,RS_anomaly,IGBP,Vegetation
22307,118.882,39.751,-2.241535614,0.144121678,9,Desert
22109,118.882,39.851,-2.23831044,-1.343092542,4,Forest
21735,118.882,40.051,-2.231860092,-0.064532009,9,Desert
21555,118.882,40.151,-2.228634918,-1.066686623,9,Desert
21375,118.882,40.251,-2.225510478,-0.864443086,10,Grassland
21189,118.882,40.351,-2.232358731,-0.095740791,10,Grassland
21008,118.882,40.451,-2.239206985,-0.781318999,10,Grassland
20817,118.882,40.551,-2.414458399,-0.558123951,10,Grassland
20609,118.882,40.651,-2.468827515,-1.644175189,10,Grassland
20401,118.882,40.751,-2.259888708,-0.139897733,10,Grassland
20196,118.882,40.851,-2.280433349,-2.278810928,10,Grassland
19758,118.882,41.051,-2.399640438,-0.210765575,10,Grassland
19530,118.882,41.151,-2.342067273,-0.884999014,10,Grassland
19305,118.882,41.251,-2.445030892,-0.910328801,10,Grassland
19067,118.882,41.351,-2.362687615,0.09069672,10,Grassland
18839,118.882,41.451,-2.362965979,-0.161411272,10,Grassland
18610,118.882,41.551,-2.363244342,-1.202066173,10,Grassland
18398,118.882,41.651,-2.363522706,-1.083058763,10,Grassland
18191,118.882,41.751,-2.491012491,0.165723558,10,Grassland
17974,118.882,41.851,-2.049097923,-0.29984881,10,Grassland
17771,118.882,41.951,-2.393906003,-0.987790111,10,Grassland
17555,118.882,42.051,-2.408884966,-0.785784841,10,Grassland
17328,118.882,42.151,-2.131883919,-2.37813614,10,Grassland
16852,118.882,42.351,-2.159864959,-1.424675051,10,Grassland
16620,118.882,42.451,-2.448451065,-2.630201696,10,Grassland
16389,118.882,42.551,-2.145510093,-1.24125632,10,Grassland
16146,118.882,42.651,-2.13833266,-1.943797229,10,Grassland
15901,118.882,42.751,-2.131101634,-2.197681223,10,Grassland
15654,118.882,42.851,-2.118564909,-2.638619088,10,Grassland
15400,118.882,42.951,-2.214614652,-1.358967141,10,Grassland
15141,118.882,43.051,-2.269871783,-1.78638006,10,Grassland
14658,118.882,43.251,-2.08213407,-0.984920664,10,Grassland
14401,118.882,43.351,-2.336168563,-1.215534046,10,Grassland
14130,118.882,43.451,-2.307425472,-1.310581492,10,Grassland
13579,118.882,43.651,-2.200113169,-1.402170693,10,Grassland
13032,118.882,43.851,-2.020736453,-0.8882053,10,Grassland
12775,118.882,43.951,-2.044781449,-2.229470914,10,Grassland
12521,118.882,44.051,-2.457617765,-1.185614699,10,Grassland
12274,118.882,44.151,-2.487304264,-1.544734677,10,Grassland
12030,118.882,44.251,-2.116424878,-2.884875988,10,Grassland
11788,118.882,44.351,-2.091314001,-2.144173396,10,Grassland
11550,118.882,44.451,-2.066203124,-1.903355387,10,Grassland
11306,118.882,44.551,-2.392617452,-0.740415048,10,Grassland
11071,118.882,44.651,-2.399362324,-1.10565874,10,Grassland
10834,118.882,44.751,-2.538515858,-2.806152342,10,Grassland
10608,118.882,44.851,-2.358839827,-2.08451015,10,Grassland
10384,118.882,44.951,-2.461562822,-0.920984378,10,Grassland
10174,118.882,45.051,-2.317341801,-2.400795468,10,Grassland
9783,118.882,45.251,-2.275822978,-1.510812889,10,Grassland
9594,118.882,45.351,-2.252994184,-1.719257521,10,Grassland
9397,118.882,45.451,-2.576391961,-0.811311399,10,Grassland
9209,118.882,45.551,-2.349391993,-1.473316739,10,Grassland
9013,118.882,45.651,-2.207697735,-1.233792431,10,Grassland
8830,118.882,45.751,-2.454851884,-1.305014078,10,Grassland
8647,118.882,45.851,-2.24233075,-1.60216327,10,Grassland
8464,118.882,45.951,-2.268516016,-1.796559307,10,Grassland
8291,118.882,46.051,-2.322026617,-1.245019269,10,Grassland
8107,118.882,46.151,-2.320886548,-1.828695356,10,Grassland
7912,118.882,46.251,-2.231222106,-0.334295354,10,Grassland
7733,118.882,46.351,-2.327153302,-1.855897327,10,Grassland
7556,118.882,46.451,-2.307691263,-0.999633824,10,Grassland
7372,118.882,46.551,-2.150270119,-1.542231495,10,Grassland
7187,118.882,46.651,-2.434942957,-1.13934724,14,Cropland
6996,118.882,46.751,-2.311438503,-0.740841788,14,Cropland
5196,118.882,47.751,-2.120027256,-1.110228789,9,Desert
5020,118.882,47.851,-2.406047724,-0.766451115,9,Desert
4848,118.882,47.951,-2.1339807,-0.992788905,9,Desert
4665,118.882,48.051,-2.274114853,-1.454692029,8,Savanna
4476,118.882,48.151,-2.291598409,-1.250979118,9,Desert
4298,118.882,48.251,-2.309058417,-1.285488507,9,Desert
4125,118.882,48.351,-2.141067199,-1.102021124,9,Desert
3957,118.882,48.451,-2.127429674,-1.681394142,2,Forest
3792,118.882,48.551,-2.238530209,-1.031854847,8,Savanna
3640,118.882,48.651,-2.01032754,-1.190480573,2,Forest
3487,118.882,48.751,-2.384497342,-1.821075397,8,Savanna
3341,118.882,48.851,-2.051665174,-1.065098282,8,Savanna
3201,118.882,48.951,-2.017023292,-1.475913134,8,Savanna
3070,118.882,49.051,-2.368470753,-0.948343549,2,Forest
2941,118.882,49.151,-2.363128557,-0.760141655,8,Savanna
2821,118.882,49.251,-2.295406508,-0.85251831,2,Forest
2696,118.882,49.351,-2.009110484,-0.943003042,8,Savanna
2578,118.882,49.451,-2.025398747,-1.04609354,8,Savanna
2463,118.882,49.551,-2.041687011,-0.956548249,8,Savanna
2355,118.882,49.651,-2.057975274,-1.01041546,8,Savanna
2260,118.882,49.751,-2.074071385,-1.205952335,2,Forest
2169,118.882,49.851,-2.071144392,-1.545343625,8,Savanna
2085,118.882,49.951,-2.256371318,-1.611161148,2,Forest
65202,118.982,26.251,-2.141922692,-0.676175865,8,Savanna
65000,118.982,26.351,-2.373457646,-0.151052948,2,Forest
64612,118.982,26.551,-2.344500011,-1.456232284,8,Savanna
64425,118.982,26.651,-2.087431887,-0.059993048,8,Savanna
64232,118.982,26.751,-2.086014937,0.832537116,8,Savanna
66596,119.082,25.551,-2.084597988,-0.97826819,9,Desert
66396,119.082,25.651,-2.083181038,0.139808624,2,Forest
66197,119.082,25.751,-2.081966665,-0.336646158,2,Forest
65993,119.082,25.851,-2.100807397,-0.767776938,5,Forest
65796,119.082,25.951,-2.138488861,-1.410009977,5,Forest
65602,119.082,26.051,-2.247832833,-1.785326565,8,Savanna
65398,119.082,26.151,-2.253622787,0.356349394,9,Desert
63837,118.982,26.951,-2.162979874,0.334053352,9,Desert
63397,118.982,27.151,-2.150042517,-0.386393278,9,Desert
63174,118.982,27.251,-2.143553191,-0.559051756,9,Desert
62730,118.982,27.451,-2.011817105,-0.981612731,8,Savanna
62501,118.982,27.551,-2.079237319,-1.079968366,9,Desert
62268,118.982,27.651,-2.048141515,-0.585581189,5,Forest
62028,118.982,27.751,-2.028764459,-2.068502253,2,Forest
61781,118.982,27.851,-2.071113459,-0.919240871,8,Savanna
61525,118.982,27.951,-2.20103423,-1.38649369,2,Forest
61254,118.982,28.051,-2.049271987,-0.843259271,2,Forest
60961,118.982,28.151,-2.085939288,-0.399088634,8,Savanna
60666,118.982,28.251,-2.090783927,-0.813593764,8,Savanna
60353,118.982,28.351,-2.195346063,-1.048902394,5,Forest
60031,118.982,28.451,-2.117567083,-1.313637417,8,Savanna
59709,118.982,28.551,-2.076418373,-1.459991739,8,Savanna
59382,118.982,28.651,-2.157994121,-0.678714648,8,Savanna
59057,118.982,28.751,-2.14525011,-0.282615524,5,Forest
58712,118.982,28.851,-2.109278444,-0.470134163,5,Forest
58022,118.982,29.051,-2.019889178,-1.125675573,5,Forest
57677,118.982,29.151,-2.100792875,-1.584594176,8,Savanna
57323,118.982,29.251,-2.097938752,-0.803084749,5,Forest
56969,118.982,29.351,-2.092550163,-0.325278924,8,Savanna
56626,118.982,29.451,-2.092871015,0.238907992,8,Savanna
55569,118.982,29.751,-2.186088881,-0.391104601,8,Savanna
55201,118.982,29.851,-2.186027487,-0.460633824,9,Desert
54851,118.982,29.951,-2.185966093,-0.651171029,12,Cropland
54498,118.982,30.051,-2.185904698,-0.42129595,9,Desert
54150,118.982,30.151,-2.054616092,-0.684822591,9,Desert
53790,118.982,30.251,-2.071240458,-0.626836185,9,Desert
53443,118.982,30.351,-2.157419316,-0.416032106,12,Cropland
53090,118.982,30.451,-2.026895775,0.632580605,9,Desert
52737,118.982,30.551,-2.102744975,-0.750314276,12,Cropland
51991,118.982,30.751,-2.083450947,-0.627670391,12,Cropland
51606,118.982,30.851,-2.175211875,0.43283874,12,Cropland
51226,118.982,30.951,-2.039566486,-0.201087522,12,Cropland
50099,118.982,31.251,-2.078603605,-2.25361158,12,Cropland
49725,118.982,31.351,-2.23355126,-0.322764508,12,Cropland
49342,118.982,31.451,-2.12680978,0.16035856,8,Savanna
48950,118.982,31.551,-2.125727942,-1.145714128,4,Forest
48573,118.982,31.651,-2.077005314,-3.113340381,12,Cropland
48193,118.982,31.751,-2.123610412,-2.125610277,12,Cropland
47430,118.982,31.951,-2.092401135,-2.873737693,12,Cropland
47055,118.982,32.051,-2.100257552,-3.272958315,12,Cropland
46287,118.982,32.251,-2.115902535,-0.830747517,12,Cropland
45896,118.982,32.351,-2.116973942,-2.76379323,12,Cropland
45111,118.982,32.551,-2.119116757,-2.439927127,12,Cropland
44733,118.982,32.651,-2.131091827,-0.484923007,12,Cropland
44351,118.982,32.751,-2.121276855,-1.177376227,12,Cropland
43962,118.982,32.851,-2.104178337,-0.641393427,12,Cropland
43577,118.982,32.951,-2.186568813,0.074754198,12,Cropland
42824,118.982,33.151,-2.171139194,-1.071633022,12,Cropland
42449,118.982,33.251,-2.087994566,-1.333659494,12,Cropland
42072,118.982,33.351,-2.156390429,-0.967966145,12,Cropland
41700,118.982,33.451,-2.054019281,-0.16769918,12,Cropland
40561,118.982,33.751,-2.128164849,-0.903689112,12,Cropland
39820,118.982,33.951,-2.101525725,-0.517566874,12,Cropland
39458,118.982,34.051,-2.088206163,-0.98781437,12,Cropland
39095,118.982,34.151,-2.071177584,-1.442772598,12,Cropland
38730,118.982,34.251,-2.017858134,-0.852045644,12,Cropland
38388,118.982,34.351,-2.007376851,-1.131022011,12,Cropland
38043,118.982,34.451,-2.013834604,-0.661510442,12,Cropland
37702,118.982,34.551,-2.076394375,-0.665630204,12,Cropland
37357,118.982,34.651,-2.084404598,-0.066388613,12,Cropland
37015,118.982,34.751,-2.02322089,-1.415390531,12,Cropland
36346,118.982,34.951,-2.030905006,0.07020148,12,Cropland
36014,118.982,35.051,-2.00034296,-0.879793509,12,Cropland
35683,118.982,35.151,-2.113805506,-2.319443663,12,Cropland
35346,118.982,35.251,-2.007790217,0.315364782,12,Cropland
35027,118.982,35.351,-2.146699257,-1.621822801,12,Cropland
34714,118.982,35.451,-2.157069611,-1.082226889,12,Cropland
34390,118.982,35.551,-2.167439966,-1.736923299,12,Cropland
34061,118.982,35.651,-2.17781032,-0.907055756,12,Cropland
33743,118.982,35.751,-2.188003955,0.106181646,12,Cropland
33428,118.982,35.851,-2.180702365,-0.270987584,12,Cropland
33105,118.982,35.951,-2.173400775,-0.641951768,12,Cropland
32785,118.982,36.051,-2.166099185,-0.590606956,12,Cropland
32464,118.982,36.151,-2.158797595,-0.516281376,12,Cropland
32147,118.982,36.251,-2.151654022,-1.50528237,12,Cropland
31810,118.982,36.351,-2.160154086,-1.172926851,12,Cropland
31500,118.982,36.451,-2.168654151,-1.962978631,12,Cropland
30816,118.982,36.651,-2.18565428,0.367412544,12,Cropland
30493,118.982,36.751,-2.194157239,-1.353134586,12,Cropland
30162,118.982,36.851,-2.202946785,0.92459238,12,Cropland
29821,118.982,36.951,-2.211736331,-1.148700739,12,Cropland
29475,118.982,37.051,-2.096381308,-0.089567141,12,Cropland
27149,118.982,37.751,-2.087338951,0.052811748,12,Cropland
23140,118.982,39.351,-2.022572943,0.966209203,12,Cropland
22915,118.982,39.451,-2.253598688,0.315076597,12,Cropland
22711,118.982,39.551,-2.026711778,-0.595699774,12,Cropland
22518,118.982,39.651,-2.028781195,-2.041083372,12,Cropland
22308,118.982,39.751,-2.03054315,-0.573106617,12,Cropland
22110,118.982,39.851,-2.001866335,-1.286639002,12,Cropland
21919,118.982,39.951,-2.217305479,-0.305560736,9,Desert
21736,118.982,40.051,-2.075831005,-1.060615979,9,Desert
21556,118.982,40.151,-2.068828063,-0.06393299,4,Forest
21376,118.982,40.251,-2.03994863,-0.929507951,9,Desert
21190,118.982,40.351,-2.27493803,-1.291833047,9,Desert
21009,118.982,40.451,-2.003483935,-0.100559012,12,Cropland
20818,118.982,40.551,-2.028078455,-1.397644743,9,Desert
20610,118.982,40.651,-2.438217585,-1.171119948,9,Desert
20402,118.982,40.751,-2.273054461,-0.57425643,12,Cropland
20197,118.982,40.851,-2.28923526,-0.176055236,12,Cropland
19983,118.982,40.951,-2.382273463,-1.131729315,9,Desert
19759,118.982,41.051,-2.04591211,-0.627860924,9,Desert
19531,118.982,41.151,-2.337777657,-1.727124781,9,Desert
19306,118.982,41.251,-2.353833064,-2.018760544,9,Desert
19068,118.982,41.351,-2.357474636,-0.514130731,9,Desert
18840,118.982,41.451,-2.434642442,0.313810175,9,Desert
18611,118.982,41.551,-2.520154414,-1.776439336,10,Grassland
18399,118.982,41.651,-2.368399354,-1.040375703,10,Grassland
18192,118.982,41.751,-2.372118973,-0.886425578,10,Grassland
17975,118.982,41.851,-2.006309305,-1.508177273,10,Grassland
17772,118.982,41.951,-2.038925939,-1.52236414,10,Grassland
17556,118.982,42.051,-2.071542573,-1.953076756,10,Grassland
17329,118.982,42.151,-2.104159207,-0.958567205,10,Grassland
16853,118.982,42.351,-2.1320155,-1.199137979,10,Grassland
16621,118.982,42.451,-2.127625228,-2.580992586,10,Grassland
16390,118.982,42.551,-2.123234955,-1.039159352,10,Grassland
16147,118.982,42.651,-2.237541955,-0.572254872,10,Grassland
15655,118.982,42.851,-2.593735022,-1.306532473,10,Grassland
15401,118.982,42.951,-2.430801288,-1.167515649,10,Grassland
15142,118.982,43.051,-2.103266391,-0.777933445,10,Grassland
14131,118.982,43.451,-2.293151439,-1.357593393,10,Grassland
13861,118.982,43.551,-2.257980881,-1.160150302,10,Grassland
13303,118.982,43.751,-2.374036183,-0.729500012,10,Grassland
13033,118.982,43.851,-2.007432864,-1.538459828,10,Grassland
12776,118.982,43.951,-2.034809583,-1.342166359,10,Grassland
12522,118.982,44.051,-2.062186302,-2.368343737,10,Grassland
12275,118.982,44.151,-2.089563022,-2.617245262,10,Grassland
12031,118.982,44.251,-2.116414081,-1.832964904,10,Grassland
11789,118.982,44.351,-2.09122486,-1.296824638,10,Grassland
11551,118.982,44.451,-2.570658512,-2.143462258,10,Grassland
11307,118.982,44.551,-2.406330782,-1.105029229,10,Grassland
11072,118.982,44.651,-2.379543343,-2.289747567,10,Grassland
10835,118.982,44.751,-2.532569858,-2.128051092,10,Grassland
10609,118.982,44.851,-2.519772633,-4.03415512,10,Grassland
10385,118.982,44.951,-2.323021549,-2.37327086,10,Grassland
10175,118.982,45.051,-2.494178182,-2.30863483,10,Grassland
9979,118.982,45.151,-2.481380957,-2.295019246,10,Grassland
9784,118.982,45.251,-2.468699394,-2.187617799,10,Grassland
9595,118.982,45.351,-2.24230383,-2.818368169,10,Grassland
9398,118.982,45.451,-2.502977834,-2.036257059,10,Grassland
9210,118.982,45.551,-2.531796145,-1.238855144,10,Grassland
9014,118.982,45.651,-2.327736987,-1.162049424,10,Grassland
8831,118.982,45.751,-2.462425081,-1.214581618,10,Grassland
8648,118.982,45.851,-2.248578216,-0.864472855,10,Grassland
8465,118.982,45.951,-2.26880997,-2.089834612,10,Grassland
8292,118.982,46.051,-2.293853097,-1.773671658,10,Grassland
7734,118.982,46.351,-2.32267944,-1.832232321,10,Grassland
7557,118.982,46.451,-2.301877975,-1.561724825,10,Grassland
7373,118.982,46.551,-2.28107651,-1.636046269,10,Grassland
7188,118.982,46.651,-2.260275045,-1.010130868,10,Grassland
5197,118.982,47.751,-2.116404682,-1.500418262,10,Grassland
5021,118.982,47.851,-2.184707556,-1.934484085,10,Grassland
4849,118.982,47.951,-2.127450392,-1.387124838,10,Grassland
4666,118.982,48.051,-2.132973247,-1.264797248,10,Grassland
4477,118.982,48.151,-2.138496102,-1.129634232,10,Grassland
4299,118.982,48.251,-2.143888258,-0.969622252,10,Grassland
4126,118.982,48.351,-2.136341221,-1.416837773,10,Grassland
3958,118.982,48.451,-2.360657764,-1.194498363,10,Grassland
3793,118.982,48.551,-2.371184774,-1.117819153,10,Grassland
3641,118.982,48.651,-2.020335584,-1.067422692,10,Grassland
3488,118.982,48.751,-2.105824064,-1.145179865,10,Grassland
3342,118.982,48.851,-2.065375807,-0.923726968,10,Grassland
3202,118.982,48.951,-2.024927551,-1.440398477,10,Grassland
3071,118.982,49.051,-2.37853916,-0.772188262,10,Grassland
2942,118.982,49.151,-2.253916768,-0.782339765,10,Grassland
2822,118.982,49.251,-2.369436482,-0.924977572,14,Cropland
2697,118.982,49.351,-2.012073885,-1.320182956,9,Desert
2579,118.982,49.451,-2.024938553,-1.145397981,9,Desert
2464,118.982,49.551,-2.037803221,-1.621214956,9,Desert
2356,118.982,49.651,-2.050667888,-1.019592187,9,Desert
2261,118.982,49.751,-2.063388688,-1.790839955,9,Desert
2170,118.982,49.851,-2.061866505,-1.10963906,14,Cropland
2086,118.982,49.951,-2.271974318,-1.461655439,8,Savanna
65203,119.082,26.251,-2.095081089,0.490290197,8,Savanna
65001,119.082,26.351,-2.084525337,-1.215434418,2,Forest
64806,119.082,26.451,-2.074086502,-0.854509108,8,Savanna
64613,119.082,26.551,-2.07522251,-0.411179032,2,Forest
64233,119.082,26.751,-2.076358517,0.277488221,8,Savanna
64037,119.082,26.851,-2.077494525,-1.928717835,2,Forest
66398,119.282,25.651,-2.07996099,-0.989858673,2,Forest
64042,119.582,26.851,-2.100541968,-0.108958504,2,Forest
70986,101.282,23.151,-2.239742758,0.927159775,8,Savanna
63838,119.082,26.951,-2.23579716,-2.759004243,8,Savanna
63616,119.082,27.051,-2.315568585,-1,8,Savanna
63175,119.082,27.251,-2.223845685,-2.171271096,8,Savanna
62954,119.082,27.351,-2.136672309,-1.291157761,8,Savanna
62731,119.082,27.451,-2.131486751,-0.678158296,8,Savanna
62502,119.082,27.551,-2.026474343,-1.569885601,8,Savanna
62269,119.082,27.651,-2.176301668,-0.536223078,8,Savanna
62029,119.082,27.751,-2.146892997,-0.280882116,8,Savanna
61782,119.082,27.851,-2.078476045,-1.878858094,8,Savanna
61526,119.082,27.951,-2.00583835,-0.884367443,8,Savanna
61255,119.082,28.051,-2.151031946,-1.477682531,8,Savanna
60962,119.082,28.151,-2.057426575,-0.102465254,2,Forest
60667,119.082,28.251,-2.247915774,-0.292956672,2,Forest
60354,119.082,28.351,-2.231911498,-0.505431676,2,Forest
60032,119.082,28.451,-2.057961383,-4.073023298,8,Savanna
59383,119.082,28.651,-2.183898669,-0.292357209,9,Desert
59058,119.082,28.751,-2.045602406,-0.573351918,9,Desert
58713,119.082,28.851,-2.131600811,-2.022842277,9,Desert
58366,119.082,28.951,-2.108350609,0.38053698,9,Desert
58023,119.082,29.051,-2.106083409,-0.969903164,2,Forest
57678,119.082,29.151,-2.023322717,-0.463210948,8,Savanna
57324,119.082,29.251,-2.002014128,-0.712741577,5,Forest
56970,119.082,29.351,-2.105459135,-1.350895941,5,Forest
56627,119.082,29.451,-2.088807171,0.981929842,2,Forest
55570,119.082,29.751,-2.103694798,-0.837826075,8,Savanna
54852,119.082,29.951,-2.098420272,-1.019558465,5,Forest
54499,119.082,30.051,-2.075100184,-0.989077387,5,Forest
54151,119.082,30.151,-2.394783848,-1.42179671,5,Forest
53791,119.082,30.251,-2.090291509,-0.503604239,8,Savanna
53444,119.082,30.351,-2.065956697,-0.693122896,8,Savanna
53091,119.082,30.451,-2.136756975,-1.147092155,8,Savanna
52738,119.082,30.551,-2.00054194,-0.750493506,8,Savanna
52356,119.082,30.651,-2.16057981,-0.052597193,5,Forest
51992,119.082,30.751,-2.161897242,0.110875057,5,Forest
51607,119.082,30.851,-2.546127754,-1.301309632,8,Savanna
51227,119.082,30.951,-2.190541902,-1.61844551,5,Forest
50854,119.082,31.051,-2.204864231,-0.401663297,8,Savanna
50481,119.082,31.151,-2.066684671,-3.748560099,9,Desert
50100,119.082,31.251,-2.063076955,-3.400004673,8,Savanna
49726,119.082,31.351,-2.062074355,-3.225236187,9,Desert
49343,119.082,31.451,-2.061071755,-1.69476563,9,Desert
48951,119.082,31.551,-2.060069155,-1.437761192,9,Desert
